Outcome 1 Result 1b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
15,0.9104359026948222,0.892952975663593,0.9251839102288765,0.858917083690181,0.838084949755851,0.8772678675886741
16,0.9071222142409743,0.8893823756026825,0.9221424879368572,0.8555879477068854,0.8345701545143586,0.8741396350076671
17,0.9054623382771294,0.8875958621009755,0.9206168632201314,0.853923379715238,0.8328141405902767,0.8725741553286953
18,0.9021395407054701,0.884023863235285,0.917558461969781,0.8431036877695284,0.8214215435946928,0.8623773455341589
19,0.9004766106765196,0.8822383090620436,0.9160257392717236,0.8364322441472177,0.814413342846618,0.8560734799617197
20,0.8963192856041439,0.8777807708325795,0.9121876603575205,0.831423667834959,0.8091598962924075,0.8513329491325152
21,0.8904990305028185,0.8715547010697478,0.9068000289931949,0.8222412779291514,0.7995463403691319,0.8426244735911964
22,0.8888345463336549,0.8697769577425567,0.9052564607484641,0.8197369897730218,0.7969282975932758,0.8402456528109559
23,0.886337820079908,0.8671127183005869,0.9029387600129821,0.816397938898183,0.7934400458092359,0.8370714536034332
24,0.881344367572416,0.8617924933006778,0.8982951958987725,0.8122155724079265,0.7890740074192434,0.8330922866307685
25,0.8780153992340879,0.8582515467323174,0.8951936787924774,0.8113782367662689,0.7882003443536452,0.8322951827462055
26,0.8746864308957596,0.8547151012790476,0.8920877065383019,0.8088636347928201,0.7855774576168552,0.8299005683353673
27,0.8721873268074862,0.8520628746255463,0.8897533487673474,0.802990143668806,0.7794564145245239,0.8243019728455446
28,0.8646900145426651,0.8441203224817381,0.8827362970557843,0.7954385122236444,0.7715982009786682,0.8170922736331814
29,0.8630223385261891,0.842356231640226,0.8811728196042815,0.7903987750817837,0.766360519358049,0.8122741156363427
30,0.8580144719583385,0.8370642126949654,0.8764724428874117,0.7845190817496136,0.7602568189993398,0.8066461161546583
31,0.8546758942464386,0.8335409151816047,0.8733341978241017,0.782837368819818,0.7585122406114195,0.8050351862532821
32,0.8521670608973788,0.8308952318416452,0.870973877275554,0.7811556558900222,0.7567682510441777,0.8034236772842317
33,0.847985671982279,0.8264902367482588,0.8670355904717149,0.778630368209343,0.7541503382423779,0.8010029028035069
34,0.8454768386332188,0.8238498578957867,0.864670033231009,0.7735688490227168,0.7489062604919797,0.7961477045503248
35,0.8412954497181188,0.8194534633158302,0.8607232529958715,0.7693509163671948,0.7445401216547468,0.79209785192634
36,0.8396228941520785,0.8176963559425662,0.8591431078857065,0.765972866240445,0.7410456261034547,0.7888521660542768
37,0.8354373363547101,0.8133023905683053,0.8551855926356225,0.7634365322462711,0.7384231115639611,0.7864139597320958
38,0.8320888901168155,0.8097907858884944,0.8520160572696455,0.7558275302637498,0.7305629224747104,0.7790921250264533
39,0.8295775554383945,0.8071591127455358,0.8496369001114132,0.7507491817961323,0.7253225239791482,0.7741998901451259
40,0.8279033323194473,0.8054056134941373,0.8480498572085581,0.7482042693154677,0.722697765110498,0.7717468555171794
41,0.8237177745220786,0.8010251241388169,0.8440790295672285,0.7465076609950241,0.7209485784154839,0.7701108597034731
42,0.8203693282841839,0.7975240146115726,0.8408991234634636,0.741412045561611,0.7156977377606827,0.7651946017382858
43,0.8170208820462891,0.7940257521766588,0.8377164025329955,0.7388613160470642,0.7130708289826514,0.7627321371027561
44,,,,0.7371608297040326,0.7113201911348644,0.7610898726101566
45,0.8145043906231488,0.7913980861284247,0.8353229838087863,0.7354583797509052,0.7095678980365593,0.7594453363240216
46,0.811145609630888,0.7878930613387032,0.8321263063558134,0.7303451117572723,0.7043075262263163,0.7545034183972034
47,0.809466219134758,0.7861415728643699,0.8305269575725787,,,
48,0.8069471333905628,0.7835156002399579,0.828126691130409,0.7286386979447558,0.7025528787972647,0.752853332188744
49,0.801898454766638,0.7782563437658074,0.8233124152120858,0.7243626492478974,0.6981574368353289,0.7487169126935621
50,0.8002155618919968,0.7765045656921539,0.8217063683576973,0.7209377667455433,0.6946388697733792,0.7454019370476781
51,,,,0.7183691048687777,0.6920012296736899,0.7429144507706646
52,0.796846233210346,0.7729989716968914,0.8184892224545602,0.7175108383157685,0.6911200172553156,0.7420831924848749
53,0.7926345723582828,0.7686205388289244,0.8144642840577656,0.7132195055507221,0.6867157790593816,0.7379251225487786
54,,,,0.7097864393386846,0.6831945558996122,0.7345965524856434
