Outcome 1 Result 1b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
107,0.6913947409299313,0.6627987216410334,0.7181025668291967,0.5337010738549243,0.5032154491538501,0.5631892947651714
109,0.6884526356493779,0.6597827137745513,0.7152495929050164,0.5307305669503511,0.500232993355811,0.5602475828635334
110,0.6864856281189513,0.6577667082690026,0.713341745305564,0.5287502290139694,0.4982453544268907,0.5582858001319335
111,0.685502124353738,0.6567589510331143,0.7123875857219195,0.5277600600457781,0.4972517341621536,0.5573047165643601
112,0.6845186205885246,0.6557513568210938,0.7114332695385593,0.5257759996696661,0.49526091538975986,0.5553387030813473
113,0.6845186205885246,0.6557513568210938,0.7114332695385593,0.524782094188249,0.49426370286750426,0.5543537592537053
114,,,,0.5227942832254149,0.49226968133678556,0.5523834827231344
115,,,,0.5218003777439975,0.49127287215430043,0.551398150164136
116,0.6835322825185123,0.6547408169765454,0.710476225993614,0.5198125667811635,0.4892796565342561,0.5494270968057295
117,0.6815596063784879,0.6527202290390426,0.7085616671353926,0.5198125667811635,0.4892796565342561,0.5494270968057295
118,0.6795812040377663,0.6506940180516468,0.7066412843926253,0.518814845923618,0.4882791759504626,0.5484378265327231
119,0.6785920028674056,0.6496811590852433,0.7056808567642451,0.516819404208527,0.4862786233389507,0.5464588926656979
120,0.6766136005266844,0.647655931813194,0.7037595311360814,0.5138146402305704,0.4832664333490962,0.5434787113608155
121,0.6746264827571496,0.6456218104907051,0.7018296652268906,0.5118114642452661,0.4812589970254459,0.541491260000928
122,0.6736329238723818,0.6446049974458463,0.7008644953427021,0.5108098762526138,0.48025548573101334,0.5404973353584919
123,0.6726378973969427,0.6435867415061238,0.6998978351900162,0.5088067002673097,0.4782488765075411,0.5385090884384205
124,0.6696483956307339,0.6405281217831921,0.69699289028398,0.5058019362893532,0.4752399950365175,0.5355257247867728
125,0.6656623932757888,0.636452265348041,0.6931174277888676,0.5037947857485222,0.47323052418992323,0.5335324514386427
126,0.6616763909208441,0.6323790145925524,0.6892394715880193,0.5027871961770254,0.472221715392634,0.5325318766971885
127,0.6606798903321079,0.631361105749323,0.6882695958228636,0.5017796066055282,0.47121304736866904,0.531531166760484
128,,,,0.5017796066055282,0.47121304736866904,0.531531166760484
129,0.6596833897433718,0.6303433575885034,0.6872995661332493,0.5007699896908291,0.4702023578061455,0.5305284339765513
130,0.6586868891546352,0.6293257696896857,0.6863293828934577,0.4997603727761296,0.4691918100807994,0.5295255650542641
131,0.6576903885658992,0.6283083416366895,0.6853590464741265,0.49874871210249344,0.4681792244983736,0.5285206570303168
132,,,,0.49773705142885755,0.4671667818354064,0.5275156119073758
133,0.6536983376489589,0.624233622273472,0.6814706610212433,0.49672539075522165,0.46615448203015897,0.5265104297296753
134,0.651699260163794,0.622193888425693,0.679522770530746,0.49571166546796647,0.4651401236089172,0.5255031878200762
135,0.651699260163794,0.622193888425693,0.679522770530746,,,
136,0.651699260163794,0.622193888425693,0.679522770530746,0.49469794018071095,0.4641259091526329,0.5244958078715081
137,0.6506966459173884,0.6211709052544003,0.6785457927834464,,,
139,0.6486914174245767,0.6191254208907518,0.6765913762466542,0.49368213332202365,0.46310961922805643,0.523486351395702
140,0.6476872511437337,0.618101226357965,0.6756125228455787,0.4906347127459616,0.46006161977856214,0.5204571478717399
141,0.6436643489627164,0.613999255661631,0.6716898834477943,0.489616798404165,0.4590436636909124,0.5194451722285025
142,0.6426586234174622,0.6129741643560257,0.6707088398869473,0.48859888406236845,0.45802585374250837,0.5184330565859842
143,0.6426586234174622,0.6129741643560257,0.6707088398869473,0.48757884463843904,0.45700592504211063,0.5174188213507449
144,0.6406440195822979,0.6109210265784114,0.6687434164564802,0.4855344888957201,0.4549619522018145,0.515385943026745
145,0.6376221138295508,0.607842519603894,0.6657941344050757,0.4834901331530011,0.45291857342272035,0.5133524962192066
146,,,,0.48246795528164166,0.4518971066874929,0.5123355597055296
147,0.6335865308306293,0.6037331332807159,0.6618538027355771,0.48042359953892305,0.4498546183079276,0.510301260583766
148,0.6325776350808993,0.6027061840598665,0.6608683398561388,0.4783748848287359,0.4478080821155878,0.5082623294129421
149,0.6325776350808993,0.6027061840598665,0.6608683398561388,,,
150,0.6315671276766166,0.6016776399607004,0.6598812524351337,,,
151,0.6315671276766166,0.6016776399607004,0.6598812524351337,0.4763217737350505,0.4457574634893281,0.5062187268479147
152,0.6295396248590353,0.599613972272082,0.6579006904107586,0.47426866264136486,0.4437074481549421,0.5041745472532615
153,0.628524238367327,0.5985806006454232,0.656908684992621,0.4722155515476795,0.44165803585391467,0.5021297907396475
154,0.6264934653839108,0.5965143405265219,0.6549242131395365,0.4701579674450754,0.4396044672828761,0.5000802847027279
155,0.6254780788922023,0.5954814513234503,0.6539317473242263,0.4701579674450754,0.4396044672828761,0.5000802847027279
156,0.6234440038388946,0.5934125643038302,0.6519433366070281,0.4701579674450754,0.4396044672828761,0.5000802847027279
157,,,,0.4701579674450754,0.4396044672828761,0.5000802847027279
159,0.6224253044862169,0.5923765555298041,0.6509473812481966,0.4691177949507278,0.438565793054071,0.499044706865587
160,,,,0.4670374499620328,0.4364889219913474,0.4969730962818061
161,0.6214049351346,0.5913388929372352,0.6499497445560032,0.46599727746768504,0.43545072509056976,0.49593706355733363
162,0.6193641964313665,0.5892640536037751,0.6479540080676705,0.4649547779655201,0.43441020895299265,0.4948987111210821
163,0.6183438270797496,0.5882268761729961,0.6469559088692874,,,
164,0.6183438270797496,0.5882268761729961,0.6469559088692874,,,
165,0.6173217711672209,0.5871880277767682,0.6459561125693927,0.4628650935701695,0.4323246690931651,0.4928171814874279
166,,,,0.46182025137249405,0.43128214211520577,0.4917761853433929
167,0.6162980203029299,0.5861475000784456,0.6449546108746776,0.45868572477946823,0.4281555326917619,0.4886522716277509
168,0.6152742694386395,0.5851071350138726,0.6439529542702811,0.45868572477946823,0.4281555326917619,0.4886522716277509
169,0.6142505185743489,0.5840669322443044,0.6429511430484871,0.4565912694151783,0.42606685905536246,0.4865644430788324
170,,,,0.45449681405088865,0.42397883896616334,0.4844759921823137
171,,,,0.4513551310044536,0.42084803404694926,0.48134214874069675
172,,,,0.4513551310044536,0.42084803404694926,0.48134214874069675
173,0.6122030168457675,0.5819870122535492,0.6409470579062312,0.4513551310044536,0.42084803404694926,0.48134214874069675
174,0.6101555151171868,0.5799077374691548,0.638942357724071,0.45030056294135934,0.41979695006192713,0.4802903785554471
175,0.6070739216064939,0.5767788157530314,0.6359246800708099,0.4471294322164198,0.4166368079407893,0.47712718291041184
176,0.6060449827563136,0.5757342776781454,0.6349168832162188,0.4471294322164198,0.4166368079407893,0.47712718291041184
177,0.6060449827563136,0.5757342776781454,0.6349168832162188,0.4460673670567609,0.4155784225729469,0.4760677818844294
178,0.6060449827563136,0.5757342776781454,0.6349168832162188,0.44500530189710186,0.414520210377696,0.47500821646866154
179,0.6060449827563136,0.5757342776781454,0.6349168832162188,0.44394323673744307,0.4134621713513803,0.4739484866415894
180,0.6039659262116949,0.5736227098596594,0.6328814246463856,0.4428811715777841,0.41240430549333834,0.47288859237902425
181,,,,0.44181910641812516,0.41134661280590434,0.4718285336541066
182,0.6008419645243932,0.5704507932618212,0.6298221085892906,0.440757041258466,0.41028909329440766,0.47076831043730366
183,0.5966621943363974,0.5662082326212801,0.6257274945169401,0.43969497609880714,0.40923174696717446,0.46970792269640793
184,0.5956154185568596,0.5651460311857276,0.624701756886623,0.4375605344672596,0.4071066095223623,0.46757703756917873
185,0.5945667998622168,0.5640820019259348,0.6236741688420883,,,
186,0.5914209437782902,0.560890948425525,0.6205904259647355,0.4364933136514858,0.4060443059005427,0.46651134343982
187,0.5893237063890051,0.5587644380219291,0.6185337845231003,0.4354260928357117,0.40498217903024514,0.46544548154910004
188,0.5851217548282995,0.5545053700783603,0.6144116996273213,0.4332916512041642,0.4028584556163395,0.4633132543142439
189,0.5809122458007577,0.5502408592357136,0.6102800844450746,,,
190,0.5798598685438726,0.5491751599626731,0.609246774842005,0.4332916512041642,0.4028584556163395,0.4633132543142439
192,0.578803657490059,0.5481054811957355,0.6082097849243128,0.4332916512041642,0.4028584556163395,0.4633132543142439
193,,,,0.4322191471170248,0.401791241509904,0.4622419624755274
194,0.578803657490059,0.5481054811957355,0.6082097849243128,0.431146643029886,0.4007242079016596,0.46117049947406485
195,0.5777455155202418,0.5470338849166879,0.6071708594109797,,,
196,0.5766854320055256,0.5459603605777976,0.6061299877743624,0.4289962857080412,0.39858499570158945,0.45902207143811624
197,0.5756214367435224,0.5448827753338826,0.6050853621000774,,,
198,,,,0.42792110704711867,0.3975156632611105,0.45794759800100016
199,0.5745574414815201,0.5438053677059779,0.6040405687477943,,,
201,0.5745574414815201,0.5438053677059779,0.6040405687477943,,,
202,,,,0.4268432201276044,0.39644363378586533,0.4568704265468226
203,,,,0.4257653332080903,0.3953717887350327,0.455793080332318
204,0.5745574414815201,0.5438053677059779,0.6040405687477943,,,
205,0.5734855059563678,0.5427195360471675,0.6029883268432488,,,
206,0.5734855059563678,0.5427195360471675,0.6029883268432488,,,
209,0.5713376201662691,0.5405440709647471,0.6008796464284244,0.4257653332080903,0.3953717887350327,0.455793080332318
210,0.5691856893935148,0.5383649581841398,0.5987665661913563,0.42360408786185616,0.39322283657891643,0.45363276069659975
211,0.5659516797946879,0.5350910513005233,0.595590037704005,0.422517923534005,0.3921427473041599,0.4525471708191033
212,,,,0.42142895981355655,0.3910598707498473,0.4514587925703785
213,0.5637956733954703,0.5329093707243867,0.5934714824979924,,,
214,,,,0.42142895981355655,0.3910598707498473,0.4514587925703785
215,,,,0.41923401731452764,0.3888765933056417,0.4492656410791391
217,0.5637956733954703,0.5329093707243867,0.5934714824979924,0.4137466610669553,0.3834218820842116,0.4437794750585936
218,0.562715605055632,0.5318165712636275,0.5924100500801429,0.4115517185679262,0.38124139143344987,0.44158369220980065
219,0.5605513142669564,0.5296270324031417,0.5902828502131786,0.41045424731841196,0.3801514449952846,0.4404855183653096
220,0.5594691688726188,0.5285325423020525,0.5892189874898737,,,
221,0.5583870234782811,0.5274382380098662,0.588154949902944,0.4082593048193828,0.3779721502027087,0.43828860538446296
222,,,,0.4082593048193828,0.3779721502027087,0.43828860538446296
223,0.5562227326896058,0.5252501856453661,0.5860263511062934,,,
224,0.55405844190093,0.5230628729367628,0.5838970557252574,0.4082593048193828,0.3779721502027087,0.43828860538446296
225,0.55405844190093,0.5230628729367628,0.5838970557252574,,,
226,0.55405844190093,0.5230628729367628,0.5838970557252574,0.4082593048193828,0.3779721502027087,0.43828860538446296
227,0.5529720527991635,0.5219649051802571,0.5828282496987378,,,
228,0.5529720527991635,0.5219649051802571,0.5828282496987378,0.4082593048193828,0.3779721502027087,0.43828860538446296
229,0.5518835251361731,0.5208648120198935,0.5817573038560127,0.4082593048193828,0.3779721502027087,0.43828860538446296
230,0.550792846232742,0.5197625808796998,0.5806842056314527,0.40714078617604194,0.3768604105700763,0.4371702695835279
231,0.550792846232742,0.5197625808796998,0.5806842056314527,,,
232,0.5486028150349973,0.5175493093042421,0.5785295100009864,0.4060222675327011,0.3757488867640104,0.4360517307330258
233,0.5475056094049277,0.5164405933065151,0.5774498809956493,0.40490065905885353,0.37463428821640693,0.43493011559406536
234,0.546403988460451,0.5153272945065973,0.5763660182754587,0.40490065905885353,0.37463428821640693,0.43493011559406536
235,0.545302367515974,0.5142141921764424,0.575281971356793,0.40490065905885353,0.37463428821640693,0.43493011559406536
236,0.5442007465714975,0.513101286007613,0.5741977404816179,,,
237,0.5430968911017785,0.5119861590484691,0.5731112748463891,0.40377280206983174,0.37351325107825767,0.4338024873691961
238,0.5430968911017785,0.5119861590484691,0.5731112748463891,0.401517088091788,0.37127184741084496,0.43154660094299707
239,,,,0.4003892311027662,0.3701514809911446,0.4304183425550768
240,0.5419907874539133,0.5108687977589623,0.5720225609197853,0.39925818807705216,0.36902794468309946,0.4292869124735263
241,,,,0.396996102025624,0.36678155125367434,0.4270234142219461
242,,,,0.396996102025624,0.36678155125367434,0.4270234142219461
243,,,,0.396996102025624,0.36678155125367434,0.4270234142219461
244,0.5408824218353981,0.5097491884607924,0.5709315850321139,0.396996102025624,0.36678155125367434,0.4270234142219461
245,0.5408824218353981,0.5097491884607924,0.5709315850321139,0.39470794005429494,0.3645082897722117,0.4247348308236377
246,0.5408824218353981,0.5097491884607924,0.5709315850321139,0.39356053325181145,0.3633684695897093,0.42358711770546176
247,,,,0.392413126449328,0.3622288899328546,0.42243917919172413
248,0.5386473705054995,0.5074907517673707,0.5687322620036991,0.391258970195065,0.3610823536038263,0.4212847516752748
249,,,,0.391258970195065,0.3610823536038263,0.4212847516752748
250,0.5375298448405503,0.5063618430809006,0.5676323111415025,,,
251,0.5364099909971324,0.5052306209315345,0.5665300325413907,0.39009450897424636,0.3599250663079455,0.420120539563766
252,0.534170283310297,0.502968798751012,0.5643248940267138,0.3877586137109272,0.35760381639441535,0.41778493558559954
253,0.5330504294668793,0.5018381980827838,0.5632220346026363,0.38658713753657387,0.3564398121426077,0.4166135019488737
254,,,,0.3854121006443656,0.3552722672683286,0.4154385257910422
255,0.5319305756234614,0.5007078039459694,0.5621189820543098,,,
256,,,,0.384237063752157,0.35410498811959656,0.41426330158910357
257,,,,0.3830620268599486,0.35293797476625693,0.4130878292208651
258,0.530808359219192,0.49957506141020025,0.5610135683399626,,,
259,0.530808359219192,0.49957506141020025,0.5610135683399626,0.3795260696889338,0.34942695866335893,0.40954986707422547
261,0.530808359219192,0.49957506141020025,0.5610135683399626,,,
262,0.5296813775647988,0.49843737291570167,0.55990358815987,0.37716876490825707,0.3470876286484967,0.4071899674147584
264,0.5285543959104055,0.4972998955487409,0.5587934108249013,,,
265,0.5274274142560127,0.4961626289961659,0.5576830365738188,0.37599011251791875,0.34591836815484783,0.4060096396672124
267,0.5263004326016194,0.495025572949799,0.5565724656412353,0.37599011251791875,0.34591836815484783,0.4060096396672124
268,0.524036774826989,0.4927416133898691,0.5543418346667506,,,
269,0.524036774826989,0.4927416133898691,0.5543418346667506,,,
271,,,,0.37361042826147606,0.34355678179891874,0.40362748693691664
273,0.5229024960935974,0.4915973051028583,0.5532239720783874,,,
274,0.5194996598934223,0.4881656690352539,0.5498691812192444,0.37241295894012505,0.34236826379264484,0.40242895850649135
275,,,,0.3700102946888982,0.3399838419418025,0.4000239457813959
276,,,,0.36880896256328494,0.338792069471234,0.3988210308756982
277,0.5183653811600305,0.48702221894412684,0.5487505173203872,,,
280,0.5149625449598553,0.4835931504068796,0.5453933278279026,0.3676076304376717,0.33760058946408206,0.39761784337244604
282,0.5149625449598553,0.4835931504068796,0.5453933278279026,0.3664023595182039,0.33640519555518017,0.3964107385630754
284,0.5149625449598553,0.4835931504068796,0.5453933278279026,0.3664023595182039,0.33640519555518017,0.3964107385630754
285,0.5149625449598553,0.4835931504068796,0.5453933278279026,0.36519311080692285,0.3352058492050434,0.3951996778854919
286,0.5138207211351105,0.48244240562097385,0.544266935365914,0.36519311080692285,0.3352058492050434,0.3951996778854919
287,0.5126788973103659,0.48129187948047863,0.5431403388383262,0.363971729165428,0.3339938339448679,0.39397712416949343
288,0.5103901522330876,0.47898597825450184,0.5408818514428095,,,
289,,,,0.363971729165428,0.3339938339448679,0.39397712416949343
290,,,,0.36273373008663423,0.3327643429428686,0.3927389484925955
291,0.5092432080707661,0.4778305802731133,0.5397499380086251,0.3614914912849678,0.33153064033172347,0.39149655861209165
292,0.5080962639084446,0.47667540389174445,0.5386178178231628,,,
293,0.5080962639084446,0.47667540389174445,0.5386178178231628,0.3614914912849678,0.33153064033172347,0.39149655861209165
294,0.5080962639084446,0.47667540389174445,0.5386178178231628,0.36024496890122665,0.33029268279040974,0.39024991118153607
295,0.5057867354361338,0.47434882760140085,0.5363385918994452,,,
298,0.5057867354361338,0.47434882760140085,0.5363385918994452,,,
