Outcome 1 Result 1b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
78,0.7588162530168518,0.7329139198803181,0.7825900265205874,,,
79,0.7551855532416516,0.7291578634509195,0.7791021984565776,0.6431846937823305,0.6145185420242797,0.6703202716077834
80,0.7542767860295673,0.7282180456487084,0.7782288654178643,0.6413703504994468,0.6126748252282033,0.6685447250128806
81,0.7533680188174838,0.7272783907430682,0.7773553745026299,0.6386449807381179,0.6099059483335773,0.6658770117785318
82,0.750638424546406,0.7244567468401797,0.7747310033838167,0.6340962273140576,0.6052864724833844,0.6614226100996178
83,0.748816486622749,0.7225740103047001,0.7729786569454051,0.6277279725203723,0.5988240394719245,0.6551817330274009
84,0.746083579737265,0.719751109299005,0.770348971414,0.6213412053581009,0.5923472316781989,0.6489183243015972
85,0.7451714971214498,0.7188092276302824,0.7694710997396247,0.6195164147403094,0.5904977432522224,0.6471277769491357
86,0.7433473318898183,0.7169259408875027,0.7677148949110452,0.6167792288136218,0.5877243618439959,0.6444411260851295
87,,,,0.6158654818079717,0.5867986710526482,0.6435441073278994
88,0.7396900264438659,0.7131513340973615,0.7641925735046925,0.6140379877966722,0.584947629994224,0.6417497380323445
89,0.7378613737208902,0.7112649759452115,0.7624304983585641,0.6131242407910225,0.5840222793792695,0.6408523878195915
90,0.7332897419134498,0.7065518000204088,0.7580226780780651,0.612209129983872,0.5830955728221491,0.639953667901333
91,0.726873456671707,0.6999421406011163,0.7518310573216964,0.6067102455828195,0.5775288702649063,0.634551430737533
92,0.7195220184247108,0.6923769006557042,0.7447293786615672,0.6039566438630793,0.5747425761259213,0.6318449750476579
93,0.7158368864481435,0.6885875110300069,0.7411665545050078,0.6002795866706103,0.5710230976222265,0.6282296520016835
94,0.7130694758046585,0.685743111648994,0.7384897054870369,,,
95,0.7112221455564595,0.6838449576580874,0.7367022613697163,0.5984410580743754,0.5691640409367793,0.6264213268328108
96,0.7075226805600666,0.6800451400476702,0.733121312524562,0.5975189609124731,0.5682316363998213,0.6255143785925148
97,,,,0.5929084751029633,0.5635713308539199,0.6209779698658333
98,0.7028983493145762,0.6752986594590148,0.7286419482565354,0.5901378747520147,0.5607718874974852,0.6182508059079003
99,,,,0.5864437409507504,0.5570408948893893,0.6146130353688389
100,0.7019734830654782,0.6743497976608193,0.7277456558058725,0.5855172895432456,0.5561052978789777,0.6137006140375488
101,0.7010449467122168,0.6733970535327014,0.7268458947188865,0.5845893699084705,0.5551682391023609,0.6127867215720916
102,0.7001164103589557,0.6724444551854541,0.7259459930678955,,,
103,0.6982568714204191,0.6705369897411376,0.7241435313326423,0.5836614502736954,0.5542312960043931,0.6118727170130036
104,0.6973258622585251,0.669582115752269,0.7232409651111678,,,
105,0.6963948530966317,0.6686273874517791,0.7223382585521677,0.5799438614184491,0.550478335527604,0.6082101029778649
106,0.6926658311255653,0.6648044621397919,0.71872150710859,0.578082083372162,0.5485993485602338,0.6063753579330312
107,0.6907988073219923,0.6628911154289596,0.7169100120890218,0.5771511943490186,0.5476600295412394,0.6054578165182424
108,0.6898652954202057,0.6619346588311052,0.7160040558902816,0.5771511943490186,0.5476600295412394,0.6054578165182424
109,0.6870647597148468,0.6590661510681022,0.7132853570797842,0.5762188014663867,0.5467192128385808,0.6045387691492935
110,0.6851926486529536,0.6571489611035698,0.7114675758803203,0.5752864085837553,0.5457785129229654,0.6036196087871778
111,0.6842565931220068,0.6561905817006758,0.7105584778567728,0.5724846890614321,0.5429522426075951,0.6008572408281493
112,0.6833205375910605,0.6552323454780016,0.709649242039247,0.5715507825539908,0.5420103867810613,0.5999362249464786
113,0.6833205375910605,0.6552323454780016,0.709649242039247,0.5706168760465499,0.5410686478720567,0.5990150959818723
114,,,,0.5687460010431186,0.5391822374175208,0.5971696595745368
115,,,,0.5678090224582039,0.5382375557757224,0.5962453422025995
116,0.6823819104789848,0.6542714391610018,0.7087375293869134,,,
117,0.6805046562548336,0.6523500583446612,0.7069136890120343,0.565935065288375,0.5363485464537688,0.5943963654920909
118,0.6786222090729392,0.650423573733209,0.7050845709052758,0.5640611081185457,0.5344600082283807,0.5925469335810555
119,0.6767397618910449,0.6484976658680586,0.7032548989526373,0.5631210062716815,0.5335125679212902,0.5916191500540835
120,0.6748573147091501,0.6465723316010558,0.7014246759870101,0.5603007007310888,0.5306709608819252,0.5888351104852958
121,0.6729669580853151,0.6446389283759272,0.6995867000250993,0.5593574335581409,0.5297206041246877,0.5879039314253177
122,0.6720217797733974,0.6436724436113871,0.6986675040948127,0.5574677124988228,0.5278168367461428,0.5860382689910616
123,0.6710752702244206,0.6427046487493043,0.6977469574383426,0.5574677124988228,0.5278168367461428,0.5860382689910616
124,0.6682317309438089,0.6397977516559853,0.6949808322122767,,,
125,0.6644349597452645,0.6359180320620252,0.6912858193533465,,,
126,0.6606381885467205,0.6320406106420643,0.6875886040831805,0.5536818536703081,0.524003880195699,0.5822995906686138
127,0.6596889957470842,0.6310716116382901,0.6866639585818908,0.5517889242560504,0.5220981299093007,0.5804295503855487
129,0.6587398029474483,0.6301027544621468,0.6857391770435275,0.5517889242560504,0.5220981299093007,0.5804295503855487
130,0.657790610147812,0.6291340387631679,0.6848142597811409,,,
131,0.6568414173481757,0.6281654641942422,0.683889207104876,,,
132,0.655890850897599,0.6271955340363868,0.6829627648535307,0.5508408333209021,0.5211436947987376,0.5794928458427591
133,0.6511380186447183,0.6223479962101619,0.6783285266613595,0.5489381015995863,0.5192281761363864,0.5776130051236787
134,0.6492341063095002,0.6204069370486676,0.6764713496004575,0.5489381015995863,0.5192281761363864,0.5776130051236787
135,0.6492341063095002,0.6204069370486676,0.6764713496004575,0.5460690871312958,0.5163398502241471,0.5747785083277402
136,0.6492341063095002,0.6204069370486676,0.6764713496004575,0.5451127489751989,0.5153773264553425,0.5738334346649557
137,0.6482793502708101,0.6194335708197755,0.6755400000219363,0.5441564108191018,0.5144149282508588,0.572888240474651
138,0.6473245942321194,0.6184603458880332,0.674608515064526,0.541277276370324,0.5115176523020539,0.5700425403414039
139,0.6454150821547388,0.6165143186050627,0.6727451401770234,0.5374384304386192,0.507656394568631,0.5662465694903075
140,0.6444589116626575,0.6155399772858967,0.6718119571381267,0.535519007472767,0.5057265251422983,0.5643478555013723
141,0.640628546660205,0.611637842386331,0.6680726758125447,0.5335995845069149,0.5037971608337963,0.5624486567792232
142,0.6396709554095914,0.6106626607181903,0.6671375182877737,0.5326398730239887,0.5028326678331869,0.561498875863008
143,0.6396709554095914,0.6106626607181903,0.6671375182877737,0.5316801615410628,0.5018683007969157,0.5605489740241362
144,0.6377529015702825,0.6087095982349884,0.6652641716934286,0.5297572676476051,0.4999362336888943,0.5586455814894264
145,0.6348714878583684,0.6057763522369867,0.6624491746517978,0.5287958207008758,0.4989703901163648,0.5576937029218393
146,,,,0.5278343737541471,0.49800467306599805,0.5567417029290244
147,0.631985708368103,0.6028396314618578,0.6596289669640998,0.5259114798606894,0.4960736181458254,0.5548373389831276
148,0.6310237818713479,0.601861005842303,0.6586886284966018,0.5230271390205027,0.49317798231560694,0.5519798843057174
149,0.6310237818713479,0.601861005842303,0.6586886284966018,,,
150,0.6300603867845217,0.6008809262884388,0.6577468102342069,0.5220656920737738,0.4922130224240069,0.5510271573713844
151,0.6300603867845217,0.6008809262884388,0.6577468102342069,0.5211042451270452,0.4912481884127065,0.5500743095340361
152,0.6281276862115629,0.5989147749373397,0.6558573535299616,0.5201427981803161,0.49028348019691964,0.549121340862127
153,0.6271598469415909,0.5979302962036894,0.6549110572454638,0.5191813512335877,0.4893188976935713,0.54816825142259
154,0.6252241684016479,0.5959617663804153,0.6530180561927994,0.5162808967574223,0.4864087075191698,0.5452932570042076
155,0.6242563291316763,0.5949777146965192,0.6520713519439675,0.5162808967574223,0.4864087075191698,0.5452932570042076
156,0.6223176448797143,0.5930067765260287,0.6501747811795155,0.5143436326044866,0.4844653500743369,0.5433726020151733
157,,,,0.5133731729203271,0.4834919139234763,0.5424103881330776
158,,,,0.5124008752443417,0.48251664540399786,0.5414463395102184
159,0.6213467905195276,0.5920198805211181,0.6492249055644611,,,
160,,,,0.5114285775683564,0.48154150797871303,0.5404821653823018
161,0.6203744168254438,0.591031479335823,0.648273500703799,,,
162,0.6184296694372765,0.5890551069548755,0.6463702806742285,0.5075393868644146,0.477642267600637,0.5366242150671563
163,0.6174572957431926,0.5880671351816701,0.6454184660071934,,,
164,0.6174572957431926,0.5880671351816701,0.6454184660071934,,,
165,0.6164833883366575,0.5870776433582242,0.6444651083801056,0.5046224938364579,0.4747192099550301,0.5337294374809683
166,,,,0.5036483191379321,0.4737431164952343,0.5327625133458177
167,0.6155079399373903,0.5860866242487548,0.6435102005934137,0.5036483191379321,0.4737431164952343,0.5327625133458177
168,0.6145324915381237,0.5850957490542759,0.6425551555691645,0.5007201312359673,0.47080958652981575,0.5298557086348231
169,0.6135570431388571,0.5841050174909681,0.6415999735530253,0.4987680059679908,0.4688545617003253,0.5279172052704397
170,,,,0.49779002948570067,0.4678752072272855,0.5269459806906718
171,,,,0.4968101278528549,0.46689393334924434,0.5259728353208933
172,,,,0.49485032458716316,0.4649317883478907,0.5240261593639715
173,0.6125815947395898,0.5831144292779507,0.640644654788153,,,
174,0.6106306979410561,0.581133681793814,0.6387336079723989,,,
175,0.607694973431724,0.5781534753202632,0.6358574032994058,0.49191061968862526,0.4619895768144503,0.5211051830299614
176,0.605737823758836,0.5761673897090855,0.6339392482371279,,,
177,0.605737823758836,0.5761673897090855,0.6339392482371279,,,
178,0.605737823758836,0.5761673897090855,0.6339392482371279,0.4909307180557794,0.461009107663243,0.5201312677725528
179,0.605737823758836,0.5761673897090855,0.6339392482371279,0.4899508164229335,0.4600287724342746,0.5191572243373341
180,0.6037615176454304,0.5741611354538586,0.6320029567098867,0.48897091479008786,0.4590485710757114,0.518183052758943
181,,,,0.4870032249921397,0.4570801713200989,0.5162269708745376
182,0.6007921987061904,0.5711476056682214,0.6290929993776515,0.48306784539624353,0.4531450032353234,0.5123132470453895
183,0.5968200188800336,0.5671174839388823,0.6251990562505018,0.4801102871591238,0.4501886437513155,0.5093709690202577
184,0.5958253188485668,0.5661085366517463,0.624223694914485,0.4791244344134172,0.4492034643134038,0.5083899479406288
185,0.5948289554391214,0.5650979389919615,0.6232466635831045,,,
186,0.5918398652107841,0.56206705259564,0.620314709740815,0.4771527289220042,0.4472335157902438,0.5064275133036752
187,0.5898471383918923,0.5600472144222094,0.6183593596048755,,,
188,0.584856891874194,0.5549911310084134,0.6134607423049385,0.47616483507330454,0.44624657494646547,0.5054441950941609
189,0.5808578703912931,0.5509415907051951,0.609533007844261,0.47320115352720504,0.443286579550575,0.502493449622181
190,0.5798581150205682,0.5499295807031073,0.608550718138433,0.47320115352720504,0.443286579550575,0.502493449622181
191,,,,0.47220703345676956,0.4422935659683641,0.5015037942436459
192,0.5788549002886987,0.548913983286756,0.6075651037173874,0.47220703345676956,0.4422935659683641,0.5015037942436459
193,,,,0.4702145987164453,0.44030350001084106,0.49952016497602275
194,0.5778499438645863,0.5478966556362855,0.606577743489007,0.4682221639761216,0.43831400443124263,0.4975359915651911
195,0.57684323664531,0.5468775887150757,0.605588628433047,0.4672259466059595,0.4373194704573958,0.4965437008348021
196,0.575834769448378,0.5458567734075497,0.604597749450222,0.4662276005662031,0.4363228145859827,0.4955492877829026
197,0.5748227575512809,0.5448322817017205,0.6036034648644072,0.4642266237397389,0.4343253768904115,0.4935560516059721
199,0.5738107456541831,0.5438079461202504,0.6026090325951292,,,
200,,,,0.4642266237397389,0.4343253768904115,0.4935560516059721
201,0.5738107456541831,0.5438079461202504,0.6026090325951292,,,
203,0.5727951514140872,0.5427798949737496,0.6016111589719393,0.4612186758537364,0.43132341511684597,0.49055910903411043
204,0.5727951514140872,0.5427798949737496,0.6016111589719393,,,
205,0.5717759429596136,0.541748094879191,0.6006098139213417,,,
206,0.5717759429596136,0.541748094879191,0.6006098139213417,0.46021164817719984,0.4303183959979477,0.48955576463816514
208,,,,0.46021164817719984,0.4303183959979477,0.48955576463816514
209,0.5697338860204723,0.5396810403966918,0.5986033245264407,0.45819317603607174,0.4283041060305603,0.487544530127935
210,0.5676881629108833,0.5376106669766372,0.5965928577472677,0.45718393996550766,0.4272971863618505,0.48653869850562925
211,0.5646140392850122,0.5345003338325449,0.5935709213257891,0.4561702283469588,0.42628565486766806,0.48552854992476874
213,0.5625646235344312,0.5324275880236362,0.591555533340436,0.4541382896906249,0.42425824645905863,0.48350360551546506
216,,,,0.4541382896906249,0.42425824645905863,0.48350360551546506
217,0.5625646235344312,0.5324275880236362,0.591555533340436,0.4520972187257233,0.4222217379067757,0.48146955917207207
218,0.5615380457542586,0.5313894376984948,0.5905458908153006,,,
219,0.5605095877950016,0.5303494189659291,0.5895343658036971,0.4510743743394662,0.42120126158454785,0.4804501603232725
220,0.5594811298357445,0.5293095635388945,0.5885226868165713,0.4500515299532087,0.4201809439062746,0.4794306110067842
221,0.5584526718764877,0.5282698711641761,0.5875108540585743,0.4490263556252971,0.41915830471074517,0.47840873972667375
222,,,,0.44799883536070834,0.4181333281432833,0.4773845306196345
223,0.5563957559579739,0.526190974575044,0.5854867280349353,,,
224,0.5533103820802034,0.5230738464389293,0.5824493906781235,0.44799883536070834,0.4181333281432833,0.4773845306196345
225,0.5533103820802034,0.5230738464389293,0.5824493906781235,0.44799883536070834,0.4181333281432833,0.4773845306196345
226,0.5533103820802034,0.5230738464389293,0.5824493906781235,0.4469665799796927,0.417103470820886,0.47635575748288905
227,0.5522780865912478,0.5220309872491073,0.5814331059666896,,,
228,0.5522780865912478,0.5220309872491073,0.5814331059666896,0.4459343245986775,0.41607377820405744,0.47532682845974206
229,0.5512438579646721,0.520986206114721,0.5804148870610798,0.4449020692176617,0.415044250270949,0.47429774354531284
230,0.550207685299325,0.5199394922193112,0.579394723153006,,,
231,0.550207685299325,0.5199394922193112,0.579394723153006,0.4438698138366463,0.4140148870024786,0.47326850273227306
232,0.5481275050146395,0.5178381091210661,0.5773467133857875,,,
233,0.5470854375146114,0.5167855359543295,0.5763206512131945,0.44283273483235525,0.41298055211915563,0.4722346129095448
234,0.5460393850528245,0.5157288306885488,0.5752907632744043,,,
235,0.5449933325910372,0.5146722971499803,0.574260713930796,,,
236,0.5439472801292501,0.5136159350874258,0.5732305033808516,0.44075370790825946,0.410907201571477,0.4701618218390995
237,0.5428992121521224,0.5125575691763699,0.5721982770924363,,,
238,0.5428992121521224,0.5125575691763699,0.5721982770924363,,,
239,0.5418491169642073,0.51149718781348,0.5711640234691686,0.43971419444621157,0.4098707804755095,0.4691251860018322
240,0.5407990217762924,0.5104369799612914,0.5701296068362657,0.43866974267793085,0.4088292692287092,0.46808379179596893
241,0.5407990217762924,0.5104369799612914,0.5701296068362657,,,
242,,,,0.4376227981846662,0.4077852751037038,0.4670399141938238
243,,,,0.4365758536914015,0.406741455449623,0.46599587188483654
244,0.5397448326500227,0.5093725271592932,0.5690912605123088,,,
245,0.5397448326500227,0.5093725271592932,0.5690912605123088,0.4355289091981367,0.405697810250938,0.4649516648548245
246,0.5397448326500227,0.5093725271592932,0.5690912605123088,0.43447944194705695,0.40465165239271833,0.4639049446329042
247,,,,0.4334299746959774,0.403605670712295,0.4628580581174339
248,0.5376198529939203,0.5072262282706538,0.5669988025402951,0.4313310401938173,0.40151423584947626,0.4607637861228099
250,0.5365573631658692,0.5061533507064307,0.5659523189380544,0.43028157294273783,0.40046878265728425,0.4597164005951457
251,0.5354927652230798,0.5050783775953536,0.5649037276505912,0.429232105691658,0.39942350562329226,0.45866884867690355
252,0.5333635693375007,0.5029289775152004,0.5628060336151336,,,
253,0.5322989713947113,0.5018545500244368,0.561756931271166,,,
254,0.5322989713947113,0.5018545500244368,0.561756931271166,,,
255,0.5312322399891105,0.5007780013199327,0.5607056965125656,,,
258,0.5301633622426537,0.49969931862754635,0.5596523165700299,,,
259,0.5301633622426537,0.49969931862754635,0.5596523165700299,0.42713317118949795,0.3973334800449934,0.45657324554083895
261,0.5301633622426537,0.49969931862754635,0.5596523165700299,0.4260837039384182,0.39628873151611244,0.45552519425207494
262,0.5290901570559273,0.49861614820168004,0.558594785189768,,,
264,0.5280169518692013,0.49753316453454605,0.5575370791321381,,,
265,0.5269437466824753,0.4964503673639085,0.5564791985982268,,,
266,,,,0.4239795868819322,0.39419425136334385,0.4534237609639377
267,0.5258705414957492,0.4953677564315157,0.5554211437857844,0.4229249112926737,0.39314449420338166,0.4523703533778551
268,0.5237153343584713,0.49319360166323206,0.5532964188758879,0.4229249112926737,0.39314449420338166,0.4523703533778551
269,0.5237153343584713,0.49319360166323206,0.5532964188758879,0.42186759901444226,0.39209211150944834,0.4513143194773084
271,,,,0.42186759901444226,0.39209211150944834,0.4513143194773084
273,0.5226355089268044,0.4921044094963347,0.5522317482979385,0.42080763017269757,0.3910370835923644,0.45025563956268366
274,0.5193960326318033,0.48883797213421437,0.5490366714469359,0.42080763017269757,0.3910370835923644,0.45025563956268366
276,,,,0.42080763017269757,0.3910370835923644,0.45025563956268366
277,0.5183162072001365,0.48774953855430236,0.5479712914261334,0.41973687284401373,0.3899707513459067,0.44918674510332435
278,,,,0.4186661155153302,0.38890461063186244,0.44811767039455797
279,,,,0.4175953581866465,0.3878386614580705,0.4470484153951748
280,0.5150767309051357,0.48448537102698663,0.5447740907257036,0.4143748284319939,0.3846331737095604,0.4438318803307155
281,,,,0.4132985301763263,0.3835620956699909,0.44275674311427343
282,0.5150767309051357,0.48448537102698663,0.5447740907257036,,,
284,0.5150767309051357,0.48448537102698663,0.5447740907257036,,,
285,0.5150767309051357,0.48448537102698663,0.5447740907257036,,,
286,0.5139900711352933,0.4833903241679297,0.5437017130898801,,,
287,0.5129034113654513,0.48229547039580684,0.5426291549466867,0.4132985301763263,0.3835620956699909,0.44275674311427343
288,0.5107254775592285,0.48010136758717525,0.5404792498232088,0.4122165968512574,0.3824852104449824,0.4416761808201848
289,,,,0.41113466352618844,0.38140852524441526,0.44059543053481043
291,0.5096341838037599,0.4790020988384176,0.5394018834095615,,,
292,0.5085428900482912,0.47790302565279796,0.5383243342324373,0.4100498754957765,0.38032899857717034,0.4395118378391626
293,0.5074492494245317,0.4768016179626168,0.537244442285821,,,
294,0.5074492494245317,0.4768016179626168,0.537244442285821,0.4089650874653643,0.37924967415920935,0.4384280551123568
295,0.5052524994270231,0.47458918723878585,0.5350753905797508,0.4089650874653643,0.37924967415920935,0.4384280551123568
297,,,,0.4078774143604031,0.3781674782151938,0.437341399847975
298,0.5052524994270231,0.47458918723878585,0.5350753905797508,,,
299,0.5041493280308943,0.47347809959623927,0.5339861720857643,,,
300,,,,0.4078774143604031,0.3781674782151938,0.437341399847975
