Outcome 1 Result 1b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
43,0.8118174490680853,0.7926860684702295,0.829377761909905,0.6489497020647979,0.6258869386090721,0.670984702671534
44,0.8112392315117692,0.7920869519291805,0.8288223444040772,0.6459453052959788,0.622839013888002,0.6680339872718652
45,0.808924711593048,0.7896893340112473,0.8265985216438629,0.6441426672346879,0.6210107638403009,0.6662630644324579
46,0.8060294907212048,0.7866915157663263,0.8238153977978458,0.6417369056390403,0.6185712888434295,0.6638991643085881
47,0.8042911093609149,0.7848922335930257,0.8221436167847653,0.6393266261812411,0.6161276642688621,0.6615303881760337
48,0.7979124487964089,0.7782947491608349,0.8160047020107224,0.6369163467234422,0.6136847107225498,0.6591609563835115
49,0.7938473926526134,0.7740938225854548,0.8120888376666731,0.6345037848040355,0.6112399918807473,0.6567887379725831
50,0.790943781121331,0.7710950065723335,0.8092899673768364,0.6320912228846282,0.6087959401662713,0.654415867756984
51,0.7903626321271198,0.7704949579806699,0.8087296249172365,0.630882635460374,0.6075717056326901,0.653227032041346
52,0.785710019134466,0.7656929870586405,0.8042416318202213,0.6284631430904396,0.6051212681051323,0.6508467038560708
53,0.7816389827658936,0.7614943711908753,0.8003115670231411,0.6266467756248603,0.6032820159220882,0.6490593943882411
54,0.7793126762695665,0.7590964402094224,0.7980645529184779,0.6236194965155617,0.6002174295874947,0.6460797313205093
55,0.7764047931491578,0.756100313303895,0.7952545136510099,0.6199867615844029,0.5965412947781031,0.6425027994150693
56,0.7723337567805851,0.7519081012687021,0.7913181205895043,0.6175649382969637,0.5940913632294573,0.6401173726046981
57,0.7700074502842583,0.7495137722334343,0.7890675464593059,0.6151383570069956,0.5916370281688574,0.6377268460280396
58,0.7688442970360945,0.7483169366704451,0.7879419341831817,0.6108834474229551,0.5873346062718743,0.633534009530539
59,0.7682627204120128,0.747718600606565,0.7873790472526019,0.6102756031966633,0.5867201399121194,0.6329348716165323
60,0.7659346515622797,0.7453238794100518,0.7851253496285902,0.607841802186906,0.584260109848562,0.6305356454176089
61,0.7612749730736874,0.7405331648780633,0.7806121591711233,0.6047995509247092,0.5811859992775066,0.6275357085424537
62,0.759524915664322,0.7387346130285796,0.7789163893640788,0.6017542359653704,0.5781096605533756,0.6245318966350712
63,0.7536913909664397,0.732742857219427,0.7732604499235434,0.6005361099816344,0.5768794122492832,0.6233300917826425
64,0.7525246860268632,0.7315451290029656,0.7721286469505613,0.5974815010804057,0.5737946410331366,0.6203161577799828
65,0.7513579810872869,0.7303476060469699,0.7709966412808114,0.5932006714923171,0.5694730483694724,0.6160908525014818
66,0.7507746286174986,0.7297489212294594,0.7704305627395623,0.5907519587100991,0.5670017949066882,0.613673138417857
67,0.7461041799169231,0.7249573338760777,0.7658967938363525,0.5889154241234356,0.5651487874339842,0.6118594314213539
68,0.7437689555666355,0.7225627475852262,0.7636287173460581,0.5852385328177742,0.5614398288080428,0.6082273453636541
69,0.7408499251287758,0.7195706317488674,0.7607925187424491,0.5827821276433033,0.558962557989287,0.6058003193012
70,0.7367568316197776,0.7153767519025267,0.7568138593950331,0.5809378804039261,0.5571029784320914,0.6039778011009732
71,0.7355873763314917,0.714178940289057,0.7556766656388355,0.5790936331645484,0.5552437711200777,0.6021549205988947
72,,,,0.5772474260450017,0.5533828584489949,0.6003298358439348
73,0.7326614122251611,0.7111827434301101,0.7528307004763941,0.5747831894343508,0.5508994373010881,0.5978933555382209
74,0.7309058337613629,0.7093856034223637,0.7511225510811708,0.5729330289533389,0.5490352058115345,0.5960637070861766
75,0.7279798696550324,0.7063913246526443,0.7482746936340012,0.5723163087930019,0.5484138783477427,0.595453743504533
76,0.7262228788191796,0.7045938007702788,0.7465641140708914,0.5704661483119897,0.5465501446176595,0.5936236108644347
77,0.7215375699235714,0.6998024717359942,0.7420005287761199,0.5673792102799985,0.5434412164221992,0.5905694441401012
78,0.7197791518002805,0.6980049522777527,0.740287106884046,0.5649096598544053,0.5409548194251534,0.5881253855390667
79,0.7186068730514205,0.6968068375206071,0.7391445972857463,0.562437407513686,0.5384662246012993,0.5856781399596668
80,0.71743459430256,0.6956089071445465,0.7380019058528823,0.5599651551729667,0.5359782917059723,0.5832302505168967
81,0.7139148824744195,0.6920131176843224,0.7345700857446884,0.5587290290026066,0.5347345729318991,0.5820060648442902
82,0.7115626093855413,0.6896105920786124,0.7322759380644421,0.5581089079937249,0.5341105985331941,0.5813919738356046
83,0.7097984045688833,0.6878091777541393,0.7305548547784559,0.555622899494866,0.5316092757792719,0.5789300006626136
84,0.7062699949355664,0.6842075729951239,0.7271114829189442,0.5512675128246938,0.5272284290509797,0.5746153853067743
85,0.7050938583911275,0.6830073982362524,0.725963337575546,0.5494009185374767,0.525351554589988,0.5727656513690446
86,0.7050938583911275,0.6830073982362524,0.725963337575546,0.5494009185374767,0.525351554589988,0.5727656513690446
87,0.7050938583911275,0.6830073982362524,0.725963337575546,0.5487780150017201,0.5247252680247919,0.5721483271101017
88,0.7045038216895454,0.6824052600400661,0.7253873747699334,0.5462835694789853,0.522217551028612,0.5696759521824936
89,0.7027322278378532,0.6805975208045384,0.7236578442670237,0.5450349213201763,0.520962439784126,0.5684381750718612
90,0.6997795714183664,0.6775855253746903,0.72077440556619,0.5431619490819628,0.5190800908825388,0.566581200800102
91,0.693272745310503,0.6709512738767086,0.7144167796528291,0.5400367364865543,0.5159398954191335,0.5634820342298552
92,0.6873574488488093,0.6649247876818787,0.7086325493614101,0.5369115238911459,0.5128007604529754,0.5603818383862753
93,0.6837990841438112,0.6613011384439493,0.7051514123820516,0.5356570577138304,0.5115407766548762,0.5591373400408837
94,0.6832055085499362,0.6606967976249761,0.7045705942845519,0.5350290892991598,0.5109100724920423,0.5585143350619525
95,0.6808270733591621,0.6582754389525052,0.7022430515657563,0.5331451840551491,0.5090182183684395,0.5566450696546806
96,0.6766648117753067,0.6540397414866473,0.6981682039853785,0.5312612788111375,0.5071267513386049,0.5547754289348067
97,0.6713039109777911,0.6485868683823643,0.6929172903270326,0.5287494051524562,0.5046053964687336,0.5522819916664108
98,0.6665344338127621,0.6437382648825125,0.6882430030659094,0.5249815946644341,0.5008246497950283,0.5485405887657572
99,0.6641475602807558,0.6413127038569647,0.6859028656633943,0.5237241537191304,0.4995631566799274,0.5472917023002276
100,0.6635503052805035,0.6407058459485354,0.6853172270091172,0.5224667127738264,0.4983018352892252,0.5460426492756345
101,0.6623557952799985,0.6394922579201742,0.6841458245099695,0.5218372348066292,0.49767044002797456,0.5454173451103238
102,0.6599667752789883,0.6370655913084953,0.6818025203776034,0.5193193229378396,0.495145289745605,0.5429157107257809
103,0.6587711832947871,0.63585135504245,0.6806296108292947,0.5174285972475314,0.49324946302698075,0.5410368817218911
104,0.6563799993263852,0.63342338960164,0.6782832950033616,0.5142773877636855,0.4900906154853767,0.537904662588624
105,0.6521954273816813,0.6291760672978702,0.6741756578728253,0.5130153573642651,0.4888257486360529,0.5366500206308172
106,0.6498042434132796,0.626749943870307,0.6718275372050306,0.511751772740215,0.4875594172856125,0.5353937419973624
107,0.6474108576180188,0.6243221338408543,0.6694767100818113,0.5111191994735399,0.48692549386755907,0.5347648015285438
108,0.645017471822758,0.6218949860998045,0.6671252340419828,0.5079563331401642,0.483756532101,0.5316194641550178
109,0.643820778925128,0.6206816595302286,0.6659492536854299,0.5073221804146456,0.48312120667146174,0.5309887770251932
110,0.6426218575491033,0.6194661202645069,0.6647710299212394,0.504147448372001,0.47994106132702125,0.5278309491661457
111,0.6420223968610911,0.6188584126071,0.6641818573504421,0.5035125019634716,0.47930516502910725,0.5271992550318646
112,0.6390222922028616,0.6158175057159648,0.6612327706130596,0.500337769920827,0.47612634668110265,0.5240401421152461
113,0.6372222294079242,0.6139934558684774,0.6594628346495741,0.4984329306952399,0.4742195857503896,0.522144160911232
114,0.6366216429523089,0.6133849184906979,0.6588722468707127,0.4984329306952399,0.4742195857503896,0.522144160911232
115,0.6354204700410783,0.6121679670505678,0.6576909506127017,0.49715816616660763,0.4729435041490676,0.5208753520503437
116,0.6348193153863563,0.6115589473008533,0.6570997108833831,0.4958817652265136,0.4716658790354451,0.5196048221983024
117,0.6324101339237893,0.6091184178332881,0.6547300815412826,0.4946037194398473,0.4703867024399562,0.5183325625774197
118,0.6300009524612228,0.6066785487423014,0.6523598064783398,0.49396469654651426,0.4697471820265776,0.5176963671086464
119,0.6251733589557729,0.6017909553721832,0.6476086870299665,0.49268499526012405,0.4684665342587601,0.5164222792091252
120,0.6239664605794105,0.6005694683413771,0.6464205051583832,0.49012559268734424,0.46590578421133394,0.513873575899022
121,0.6233618419160585,0.5999575412774697,0.6458252593573658,0.48948490563807984,0.46526483000816327,0.5132354990687555
122,0.6215479859260017,0.598122007325954,0.6440392804521128,,,
123,0.6209433672626495,0.5975102449373323,0.6434438737919497,0.4882018521501689,0.4639812912570718,0.5119576243330468
124,0.6191295112725934,0.5956752039288519,0.6416574133264579,0.48756032540621336,0.4633395907233807,0.5113186204220942
125,0.617313882207278,0.5938386452050555,0.6398689318321306,0.4843526916864356,0.4601317761131127,0.5081229356851934
126,0.616103462830401,0.5926144775986175,0.6386764107230345,0.48306793653607366,0.4588471812983816,0.5068427410880653
127,0.6142878337650856,0.5907785326399846,0.6368873297000879,0.4817814706598125,0.4575609713877135,0.5055607493551935
128,0.6130774143882085,0.5895547731395933,0.6356944099101948,0.4817814706598125,0.4575609713877135,0.5055607493551935
129,0.6112599912230257,0.5877175318161821,0.6339030502597212,0.4779169134085304,0.453698029154817,0.5017088143699137
130,0.6106541835012985,0.5871051995142796,0.6333058507996893,0.47727282053331666,0.4530543683551793,0.5010666677951122
131,0.6094413648647516,0.5858793781398023,0.6321102045673442,,,
132,0.6088343515531337,0.5852658866541991,0.6315117554400315,0.4766269845109442,0.45240892095489216,0.5004228263779577
133,0.6064062983066606,0.5828123291778035,0.6291175602090108,0.4733934228792553,0.4491777839028668,0.4971987890017037
134,,,,0.47274582585753283,0.44853076810966314,0.49655300713367373
135,0.605798676765271,0.5821983954763859,0.628518341467703,0.47274582585753283,0.44853076810966314,0.49655300713367373
136,,,,0.47209555649596807,0.4478809893587811,0.49590465041877396
137,0.6051910552238815,0.5815845026334258,0.6279190828524928,0.4714452871344035,0.44723125896611265,0.4952562470751869
138,0.6039758121411029,0.5803568393643571,0.6267204461483012,,,
139,0.6033681905997135,0.5797430688596606,0.6261210681326662,0.4707950177728386,0.4465815769259325,0.49460779710551633
140,0.6027593427787247,0.5791280364796099,0.6255205000113013,0.4701438490069009,0.44593099728760455,0.49395844943408984
141,0.6021498793380992,0.5785123911439981,0.6249193144213238,0.46884151147502606,0.4446299838632583,0.492659613480309
142,0.6015404158974734,0.5778967869527697,0.6243180887178353,0.4668852882004431,0.44267597182141305,0.49070843613131615
143,0.6009309524568476,0.5772812238666387,0.6237168229373182,0.46557748627271095,0.44136970041701606,0.4894039581514023
144,0.6009309524568476,0.5772812238666387,0.6237168229373182,0.46557748627271095,0.44136970041701606,0.4894039581514023
145,0.5997095480819353,0.5760475896660121,0.6225118468059938,0.4636102574574742,0.4394048538801815,0.48744165395749456
146,0.5984868986464978,0.5748127985503586,0.6213055413891855,0.4629545145190617,0.4387500050425034,0.4867874562749019
147,0.5972642492110605,0.573578173190421,0.6200990745232179,0.46229784144882163,0.43809422802986214,0.48613233032941855
148,0.5942044938360043,0.5704890090551302,0.6170792626884031,0.4609826271061507,0.436780860340015,0.4848201653444311
149,0.5942044938360043,0.5704890090551302,0.6170792626884031,0.460323138369232,0.43612227337344034,0.48416222974177897
150,0.5935912797040782,0.5698699595318772,0.6164739939209332,0.45834467215847596,0.43414681949771766,0.4821881276640595
151,0.5911384231763755,0.5673941777702075,0.6140525136558667,0.4557029161229802,0.43150960160381857,0.47955170459994045
152,0.5892968704561998,0.5655357505786761,0.61223418511251,0.45438203810523253,0.430191301411954,0.478233196128787
153,0.5874533974516442,0.5636756604721506,0.610413688852171,0.45372159909635856,0.42953222849805966,0.4775738676529239
154,0.5849954334455703,0.5611961234661661,0.607985793163039,0.45306116008748465,0.42887320703717996,0.4769144896806255
155,0.5831519604410152,0.5593369068168527,0.6061644470324014,0.45240072107861107,0.4282142370284734,0.47625506220932806
156,0.581920382911045,0.558094884060216,0.6049475758700827,0.4510759751896545,0.42689238627354864,0.4749323971185376
157,0.5806888053810745,0.556853028170221,0.6037305424225577,0.4490888563562199,0.4249100007089728,0.4729480239411803
158,0.5782177891879632,0.5543614832416628,0.6012886009050832,0.4477641104672637,0.42358867071245354,0.47162485808713983
159,0.5769809596923738,0.5531145624698864,0.6000661429668867,0.4464393645783072,0.422267549028042,0.4703014918712234
160,0.5763618814094422,0.5524904618950979,0.5994542290046271,0.4451146186893508,0.4209466356689169,0.46897792525361137
161,0.5751237248435785,0.5512423877495579,0.5982302777504639,0.44445224574487274,0.4202862571169468,0.4683160667803586
162,0.573264488664127,0.5493684725611923,0.596392161673575,0.44180275396695967,0.41764526382995015,0.46566813164570486
163,0.572644072550854,0.5487432080377733,0.5957787435884659,0.4411403810224817,0.41698514575689305,0.4650060225173563
164,0.5720236564375816,0.5481179860419723,0.5951652842262658,,,
165,0.5714025666911783,0.5474920925849805,0.5945511504384714,0.4398156351335251,0.4156650659398489,0.46368165379465853
166,0.5707808011126244,0.5468655254787737,0.5939363400383549,0.439153262189047,0.41500510420598397,0.46301939418408855
167,,,,0.439153262189047,0.41500510420598397,0.46301939418408855
168,0.569537269955516,0.5456125196809042,0.5927065946754181,,,
169,,,,0.43782651517337,0.41368323679975444,0.46169282769118336
170,0.5682937387984078,0.5443596848822571,0.5914766834265436,0.4358333747401072,0.4116976600751939,0.4596997365092381
171,0.5670502076412998,0.5431070208223945,0.5902466065255061,0.4358333747401072,0.4116976600751939,0.4596997365092381
172,0.5651828633790346,0.5412261757644801,0.5883992552201671,0.4351679802748553,0.4110348421046897,0.4590343098833957
173,0.5645597290202929,0.5405985859665275,0.5877827431314135,0.43383719134435117,0.40970936562040605,0.45770330324356767
174,0.5639352160457132,0.5399695786433052,0.5871648930733638,0.43317179687909885,0.4090467071210046,0.4570377232090183
175,0.5626848053671194,0.5387102269186613,0.5859277650572284,0.43184100794859503,0.4077215496463038,0.4557064096567792
176,0.5582986209154822,0.5342935432722947,0.581587322179233,0.4305102190180909,0.4063966049260627,0.45437489138468695
177,0.5570454253578719,0.5330320262931982,0.5803468154354811,0.4271780965798703,0.4030797745947848,0.45104031354705665
178,0.5545362117301337,0.530506526968831,0.5778626400653453,0.4258452476045821,0.4017534175678422,0.4497061214727499
179,0.5539089083231991,0.5298752612064931,0.5772414906045024,0.42384597414164993,0.3997642842013158,0.44770444629390876
180,0.5526543015093304,0.5286128603574911,0.5759990651232088,0.4231785001666236,0.399100246661183,0.44703612240406776
181,0.551399694695461,0.527350633549781,0.5747564710657836,0.42250891393218243,0.39843404808870936,0.44636574320978906
182,0.5451266606261158,0.5210421023069228,0.5685409790234783,0.42050015522886,0.3964357808519058,0.44435428974719127
183,0.5426174469983773,0.5185199004521108,0.5660536088996592,0.4198305689944193,0.39576980130989414,0.4436836999132238
184,0.5426174469983773,0.5185199004521108,0.5660536088996592,0.41916098275997826,0.39510387655898943,0.443013057378567
185,0.5419879604009314,0.5178871499117779,0.5654296049393158,,,
186,0.539470014011148,0.5153565843798708,0.5629331662443884,0.4184892504158115,0.39443575639844014,0.4423403265398805
187,,,,0.4171457857274783,0.3930996827328176,0.44099470466557966
188,0.5375815542188104,0.5134591179978875,0.5610603938305934,0.41647296994404676,0.3924305932514978,0.4403207860052876
189,0.5363225810239182,0.5121943580321744,0.5598116680632175,0.4158001541606151,0.3917615597314149,0.4396468135638153
190,0.535691613281537,0.5115604783386252,0.5591858458659322,,,
191,0.535691613281537,0.5115604783386252,0.5591858458659322,0.41512405634897187,0.3910891403227296,0.43896967515805146
192,0.535691613281537,0.5115604783386252,0.5591858458659322,0.41308913450412404,0.38906527364671395,0.43693164577112126
193,0.5350591556507438,0.5109250681144588,0.5585585770612665,0.41172805004117813,0.38771163005536036,0.43556844453227467
194,0.5337942403891585,0.5096543804936121,0.5573039109410525,0.41104638108415636,0.38703371417852744,0.43488569169120683
195,0.5318968674967799,0.5077486807755371,0.5554215907887861,0.4096830431701126,0.3856780599773478,0.4335200157935781
196,,,,0.4083197052560689,0.3843226426207099,0.4321541128102457
197,0.5312644098659869,0.5071135359000855,0.5547940652252288,0.40489994223047354,0.38092316580537217,0.4287275321792533
198,0.5299994946044011,0.5058433785587971,0.553538885945606,0.4042159896253547,0.3802434508341919,0.42804204315196726
199,,,,0.4035285474661281,0.3795601354188346,0.42735318944722883
201,0.5281021217120225,0.5039384732391629,0.5516557969285726,0.402841105306901,0.3788768814693716,0.4266642768812289
202,0.5262047488196443,0.5020339642336192,0.549772324235457,0.40009133666999414,0.37614448071984485,0.42390803754025647
203,0.5249383113976955,0.5007629047907541,0.548515026773227,0.40009133666999414,0.37614448071984485,0.42390803754025647
204,0.5236718739757468,0.49949202195683196,0.5472575583524011,0.3994015240205633,0.37545904785439216,0.4232165839054771
205,,,,0.39733208607227016,0.3734031241312642,0.4211418641000691
206,0.5230386552647723,0.49885664671802077,0.5466287600750245,0.39664227342283914,0.372717941254004,0.42045017111270844
207,0.5211366965183549,0.49694835602076287,0.5447399359437162,0.3959524607734082,0.37203282092957746,0.41975841822214055
208,,,,0.39457042775151147,0.3706602434930931,0.41837245014390495
209,0.5205027102695491,0.4963123476617444,0.5441102422002885,,,
210,0.5173327790255203,0.49313296906982523,0.5409611314470478,0.39318597011027806,0.36928537606540934,0.41698394210320305
211,0.5166980148794765,0.49249640536344164,0.5403304466191037,0.3904170548278113,0.36653640435656887,0.4142061954335405
212,0.5160632507334328,0.49185988601261005,0.5396997188570478,0.3897248260071946,0.36584932056894554,0.41351160638833767
213,,,,0.3897248260071946,0.36584932056894554,0.41351160638833767
214,0.5154284865873895,0.49122341099981515,0.5390689481754332,0.38903012934764525,0.36515971325476615,0.41281461684514104
215,,,,0.3883341899391521,0.36446886748407226,0.4121163875699174
216,0.5141542505266052,0.4899456289460509,0.5378028332879666,0.38763825053065915,0.3637780868921845,0.41141809593711454
217,0.5135163420271929,0.4893059715436573,0.5371689644695705,0.38554667723642905,0.36170220033563877,0.4093192865124765
218,0.5128784335277802,0.4886663593290307,0.5365350519674803,0.3834513148601442,0.35962293426579733,0.40721631835301575
219,0.5122405250283674,0.48802679228450235,0.5359010957961615,,,
220,0.509043018629938,0.4848212382237327,0.5327231388052037,,,
221,0.5077640160705664,0.4835393354768416,0.5314516478733387,,,
222,0.5058455122315089,0.48161682259771754,0.5295440816631936,,,
223,0.5052060109518229,0.4809760759058597,0.5289081383604033,0.3827528607347161,0.3589299782471271,0.40651520206958525
224,,,,0.3813508356038195,0.35753890152726736,0.40510792857800443
225,0.5052060109518229,0.4809760759058597,0.5289081383604033,0.38064982303837136,0.35684346433156366,0.4044041951183106
226,0.5045640719290125,0.48033280467842904,0.5282698489658797,0.37924779790747487,0.35545279242934713,0.4029965345911421
227,0.5039204953066541,0.4796878527629196,0.5276299688917042,0.37924779790747487,0.35545279242934713,0.4029965345911421
228,0.5026333420619374,0.4783980887900774,0.5263500737825845,0.3778431764337434,0.3540596694787886,0.4015861543715265
229,,,,0.37643855496001194,0.35266681906546776,0.40017551358986014
230,0.5013461888172204,0.47710851118804404,0.5250699988094794,0.37503393348628067,0.3512742414702685,0.39876461193537616
231,0.5000590355725035,0.4758191198326471,0.5237897440692632,0.3743316227494148,0.3505780550699187,0.3980590631812256
232,0.49748472908307,0.47324089538748926,0.5212286956546202,0.37292436100975523,0.3491831211376269,0.3966452658247207
233,0.49748472908307,0.47324089538748926,0.5212286956546202,0.3708054725949271,0.3470828608758672,0.39451649278060963
234,0.496836962508743,0.47259203904877667,0.5205843641434306,0.37009782856325757,0.3463815016551158,0.39380549018145283
235,,,,0.3686798292201031,0.34497615407301374,0.3923807122210032
236,0.4948936627857624,0.47064575634683764,0.5186510936551058,,,
237,0.4922992005955359,0.46804780210718067,0.5160695479178014,0.3679694634605268,0.34427215536237366,0.3916669264498111
238,0.49100196950042213,0.4667491123722989,0.5147784980626767,0.3672577236859417,0.34356678821048886,0.3909517700635324
239,0.4897047384053089,0.465450614084767,0.5134872636544477,,,
240,0.4897047384053089,0.465450614084767,0.5134872636544477,,,
241,0.4890526681810676,0.4647977961229475,0.5128383140965194,0.36654598391135657,0.3428614936178033,0.39023654440573435
242,0.4884005979568261,0.4641450270493707,0.5121893174735657,0.36583424413677146,0.3421562716263925,0.3895212494303395
243,0.48644177202919164,0.46218425737733526,0.5102395748097004,0.36512250436218613,0.3414511222790315,0.38880588509061936
244,0.48578795244313105,0.4615298408208127,0.5095887371773138,,,
245,0.483165615317932,0.4589052314426284,0.5069782429793902,0.36369624457952127,0.34003812820680274,0.3873723130124427
246,0.4818544467553325,0.45759322602396224,0.505672708035979,0.3622699847968566,0.3386254275730612,0.3859384607787872
247,0.4805397006523165,0.4562776505965983,0.5043636019056695,,,
248,,,,0.3615568549055243,0.33791918740924076,0.3852214294803354
249,0.47922315352724165,0.4549603790311273,0.5030526008570708,0.36084231566658065,0.33721154392409247,0.38450299224245954
250,0.47790297955058253,0.45363948838410545,0.5017379795879915,,,
251,0.47790297955058253,0.45363948838410545,0.5017379795879915,0.3601263586910517,0.33650248878796984,0.38378314073183306
252,0.4765791485822986,0.4523149486815588,0.5004197081155186,0.35941040171552263,0.33579350844527744,0.3830632178375115
253,0.47591631249247596,0.45165178613000373,0.4997596286522796,0.3579756296527861,0.33437277754816996,0.38162044889961866
254,0.4745906403128313,0.45032561718163727,0.4984393198488328,,,
255,0.47392687717952664,0.44966163372002527,0.4977782152037906,0.3579756296527861,0.33437277754816996,0.38162044889961866
257,0.4725993509129175,0.44833382375105285,0.4964558552899275,0.35725390459300216,0.33365797680439063,0.3808948461496199
258,0.47193558777961264,0.4476699972212848,0.49579460003466463,0.35580459869201636,0.332222467695148,0.3794378738548706
259,0.47127182464630823,0.44700622298030235,0.4951332945890319,0.3550799457415234,0.3315048314433138,0.37870927499633195
260,0.47127182464630823,0.44700622298030235,0.4951332945890319,0.353627676024789,0.3300666879322247,0.3772490453126013
262,0.4706043008153647,0.44633853771910936,0.49446838808329635,0.353627676024789,0.3300666879322247,0.3772490453126013
263,0.46926735677895737,0.44500132891642846,0.49313663092154536,0.3521694175669546,0.32862258251868176,0.3757828426711084
264,0.4685979311630101,0.4443317999869576,0.492469774888293,,,
